mets,rxn1,rxn2,type,maxCosine,cosines,formula1,formula2
Rtotal[c],RC06518,RCC0128,P/C,0,,h2o[c] + dhcrm_ce[c]  -> Rtotal[c] + sphgn_ce[c] ,atp[c] + coa[c] + Rtotal[c]  -> amp[c] + ppi[c] + Rtotalcoa[c] 
Rtotal[c],RC01494,RC04311,P/P,-0.00178115737236095,,h2o[c] + crm_ce[c]  -> Rtotal[c] + sphings_ce[c] ,adhap[c] + alkylR1oh[c]  -> h[c] + Rtotal[c] + akdhap[c] 
Rtotal[c],RC01494,RCC0128,P/C,0,,h2o[c] + crm_ce[c]  -> Rtotal[c] + sphings_ce[c] ,atp[c] + coa[c] + Rtotal[c]  -> amp[c] + ppi[c] + Rtotalcoa[c] 
Rtotal[c],RC04311,RCC0128,P/C,0.00239826968618781,,adhap[c] + alkylR1oh[c]  -> h[c] + Rtotal[c] + akdhap[c] ,atp[c] + coa[c] + Rtotal[c]  -> amp[c] + ppi[c] + Rtotalcoa[c] 
cholp[c],RC01890,RCC0021,P/C,0.631440178504111,,h[c] + cholp[c] + ctp[c]  -> ppi[c] + cdpchol[c] ,2 amet[c] + methamp[c]  -> 2 h[c] + 2 ahcys[c] + cholp[c] 
ctp[c],RC01890,RC01799,C/C,0.188426776238042,,h[c] + cholp[c] + ctp[c]  -> ppi[c] + cdpchol[c] ,h[c] + pa_pl[c] + ctp[c]  -> ppi[c] + cdpdag[c] 
ctp[c],RC01890,RC00571,P/C,0.0971077348315708,,h[c] + cholp[c] + ctp[c]  -> ppi[c] + cdpchol[c] ,atp[c] + nh4[c] + utp[c]  -> adp[c] + 2 h[c] + pi[c] + ctp[c] 
ctp[c],RC01890,RC00573,P/C,0.0971077348315708,,h[c] + cholp[c] + ctp[c]  -> ppi[c] + cdpchol[c] ,atp[c] + h2o[c] + gln-L[c] + utp[c]  -> adp[c] + 2 h[c] + pi[c] + glu-L[c] + ctp[c] 
ctp[c],RC01890,RC00570,P/C,0.0381373654562706,,h[c] + cholp[c] + ctp[c]  -> ppi[c] + cdpchol[c] ,atp[c] + cdp[c]  <=> adp[c] + ctp[c] 
ctp[c],RC01890,BIO0003,C/C,0.246936726736407,,h[c] + cholp[c] + ctp[c]  -> ppi[c] + cdpchol[c] ,0.639534 atp[c] + 0.406032 h2o[c] + 0.233503 gtp[c] + 0.228426 ctp[c] + 0.304569 utp[c]  -> 0.406032 adp[c] + 0.406032 h[c] + 0.406032 pi[c] + ppi[c] + RNA[c] 
ctp[c],RC01799,RC00571,P/C,0.0575089197005275,,h[c] + pa_pl[c] + ctp[c]  -> ppi[c] + cdpdag[c] ,atp[c] + nh4[c] + utp[c]  -> adp[c] + 2 h[c] + pi[c] + ctp[c] 
ctp[c],RC01799,RC00573,P/C,0.0575089197005275,,h[c] + pa_pl[c] + ctp[c]  -> ppi[c] + cdpdag[c] ,atp[c] + h2o[c] + gln-L[c] + utp[c]  -> adp[c] + 2 h[c] + pi[c] + glu-L[c] + ctp[c] 
ctp[c],RC01799,RC00570,P/C,0.259224683868232,,h[c] + pa_pl[c] + ctp[c]  -> ppi[c] + cdpdag[c] ,atp[c] + cdp[c]  <=> adp[c] + ctp[c] 
ctp[c],RC01799,BIO0003,C/C,0.518234429608209,,h[c] + pa_pl[c] + ctp[c]  -> ppi[c] + cdpdag[c] ,0.639534 atp[c] + 0.406032 h2o[c] + 0.233503 gtp[c] + 0.228426 ctp[c] + 0.304569 utp[c]  -> 0.406032 adp[c] + 0.406032 h[c] + 0.406032 pi[c] + ppi[c] + RNA[c] 
ctp[c],RC00571,RC00573,P/P,NaN,,atp[c] + nh4[c] + utp[c]  -> adp[c] + 2 h[c] + pi[c] + ctp[c] ,atp[c] + h2o[c] + gln-L[c] + utp[c]  -> adp[c] + 2 h[c] + pi[c] + glu-L[c] + ctp[c] 
ctp[c],RC00571,RC00570,P/C,0.0424297460200655,,atp[c] + nh4[c] + utp[c]  -> adp[c] + 2 h[c] + pi[c] + ctp[c] ,atp[c] + cdp[c]  <=> adp[c] + ctp[c] 
ctp[c],RC00571,BIO0003,P/C,0.240322150587729,,atp[c] + nh4[c] + utp[c]  -> adp[c] + 2 h[c] + pi[c] + ctp[c] ,0.639534 atp[c] + 0.406032 h2o[c] + 0.233503 gtp[c] + 0.228426 ctp[c] + 0.304569 utp[c]  -> 0.406032 adp[c] + 0.406032 h[c] + 0.406032 pi[c] + ppi[c] + RNA[c] 
ctp[c],RC00573,RC00570,P/C,0.0424297460200655,,atp[c] + h2o[c] + gln-L[c] + utp[c]  -> adp[c] + 2 h[c] + pi[c] + glu-L[c] + ctp[c] ,atp[c] + cdp[c]  <=> adp[c] + ctp[c] 
ctp[c],RC00573,BIO0003,P/C,0.240322150587729,,atp[c] + h2o[c] + gln-L[c] + utp[c]  -> adp[c] + 2 h[c] + pi[c] + glu-L[c] + ctp[c] ,0.639534 atp[c] + 0.406032 h2o[c] + 0.233503 gtp[c] + 0.228426 ctp[c] + 0.304569 utp[c]  -> 0.406032 adp[c] + 0.406032 h[c] + 0.406032 pi[c] + ppi[c] + RNA[c] 
ctp[c],RC00570,BIO0003,P/C,0.322909515508412,,atp[c] + cdp[c]  <=> adp[c] + ctp[c] ,0.639534 atp[c] + 0.406032 h2o[c] + 0.233503 gtp[c] + 0.228426 ctp[c] + 0.304569 utp[c]  -> 0.406032 adp[c] + 0.406032 h[c] + 0.406032 pi[c] + ppi[c] + RNA[c] 
dag_pl[c],RC02239,RC02057,P/C,0.221548350905133,,h2o[c] + pa_pl[c]  -> pi[c] + dag_pl[c] ,dag_pl[c] + cdpea[c]  <=> h[c] + cmp[c] + pe[c] 
dag_pl[c],RC02239,RC03435,P/P,0.0780026684064421,,h2o[c] + pa_pl[c]  -> pi[c] + dag_pl[c] ,h2o[c] + pail45p[c]  -> h[c] + dag_pl[c] + mi145p[c] 
dag_pl[c],RC02239,RC03332,P/P,0.0780026684064421,,h2o[c] + pa_pl[c]  -> pi[c] + dag_pl[c] ,h2o[c] + pail[c]  -> h[c] + dag_pl[c] + mi1p-D[c] 
dag_pl[c],RC02057,RC03435,P/C,0.219641996542157,,dag_pl[c] + cdpea[c]  <=> h[c] + cmp[c] + pe[c] ,h2o[c] + pail45p[c]  -> h[c] + dag_pl[c] + mi145p[c] 
dag_pl[c],RC02057,RC03332,P/C,0.219641996542157,,dag_pl[c] + cdpea[c]  <=> h[c] + cmp[c] + pe[c] ,h2o[c] + pail[c]  -> h[c] + dag_pl[c] + mi1p-D[c] 
dag_pl[c],RC03435,RC03332,P/P,NaN,,h2o[c] + pail45p[c]  -> h[c] + dag_pl[c] + mi145p[c] ,h2o[c] + pail[c]  -> h[c] + dag_pl[c] + mi1p-D[c] 
cdpea[c],RC02057,RC06364,P/C,0.0195528152789807,,dag_pl[c] + cdpea[c]  <=> h[c] + cmp[c] + pe[c] ,cdpea[c] + akac2g[c]  -> h[c] + cmp[c] + akac2gpe[c] 
cdpea[c],RC02057,RC07384,P/C,NaN,,dag_pl[c] + cdpea[c]  <=> h[c] + cmp[c] + pe[c] ,h[c] + cmp[c] + alkenac2gpe[c]  -> cdpea[c] + alkenac2g[c] 
cdpea[c],RC06364,RC07384,P/C,NaN,,cdpea[c] + akac2g[c]  -> h[c] + cmp[c] + akac2gpe[c] ,h[c] + cmp[c] + alkenac2gpe[c]  -> cdpea[c] + alkenac2g[c] 
cmp[c],RC02057,RC00511,P/C,0,,dag_pl[c] + cdpea[c]  <=> h[c] + cmp[c] + pe[c] ,h2o[c] + cmp[c]  -> pi[c] + cytd[c] 
cmp[c],RC02057,RC00513,P/C,-0.0191618153234164,,dag_pl[c] + cdpea[c]  <=> h[c] + cmp[c] + pe[c] ,atp[c] + cytd[c]  -> adp[c] + h[c] + cmp[c] 
cmp[c],RC02057,RC06364,P/C,0.0195528152789807,,dag_pl[c] + cdpea[c]  <=> h[c] + cmp[c] + pe[c] ,cdpea[c] + akac2g[c]  -> h[c] + cmp[c] + akac2gpe[c] 
cmp[c],RC02057,RC07384,P/C,NaN,,dag_pl[c] + cdpea[c]  <=> h[c] + cmp[c] + pe[c] ,h[c] + cmp[c] + alkenac2gpe[c]  -> cdpea[c] + alkenac2g[c] 
cmp[c],RC00511,RC00513,P/C,0.0499854062012334,,h2o[c] + cmp[c]  -> pi[c] + cytd[c] ,atp[c] + cytd[c]  -> adp[c] + h[c] + cmp[c] 
cmp[c],RC00511,RC06364,P/C,0,,h2o[c] + cmp[c]  -> pi[c] + cytd[c] ,cdpea[c] + akac2g[c]  -> h[c] + cmp[c] + akac2gpe[c] 
cmp[c],RC00511,RC07384,C/C,0,,h2o[c] + cmp[c]  -> pi[c] + cytd[c] ,h[c] + cmp[c] + alkenac2gpe[c]  -> cdpea[c] + alkenac2g[c] 
cmp[c],RC00513,RC06364,P/P,0.0494741656424971,,atp[c] + cytd[c]  -> adp[c] + h[c] + cmp[c] ,cdpea[c] + akac2g[c]  -> h[c] + cmp[c] + akac2gpe[c] 
cmp[c],RC00513,RC07384,P/C,0.0494741656424971,,atp[c] + cytd[c]  -> adp[c] + h[c] + cmp[c] ,h[c] + cmp[c] + alkenac2gpe[c]  -> cdpea[c] + alkenac2g[c] 
cmp[c],RC06364,RC07384,P/C,NaN,,cdpea[c] + akac2g[c]  -> h[c] + cmp[c] + akac2gpe[c] ,h[c] + cmp[c] + alkenac2gpe[c]  -> cdpea[c] + alkenac2g[c] 
pe[c],RC02057,RC02053,P/C,0.0126894053570737,,dag_pl[c] + cdpea[c]  <=> h[c] + cmp[c] + pe[c] ,h2o[c] + pe[c]  -> h[c] + Rtotal2[c] + acg3pe[c] 
pe[c],RC02057,RC04480,P/C,0,,dag_pl[c] + cdpea[c]  <=> h[c] + cmp[c] + pe[c] ,Rtotal2coa[c] + acg3pe[c]  <=> coa[c] + pe[c] 
pe[c],RC02053,RC04480,P/C,0,,h2o[c] + pe[c]  -> h[c] + Rtotal2[c] + acg3pe[c] ,Rtotal2coa[c] + acg3pe[c]  <=> coa[c] + pe[c] 
ps[c],RC07377,RC09035,B/X,0,,ser-L[c] + pchol[c]  -> chol[c] + ps[c] ,Rtotal2coa[c] + acg3ps[c]  -> coa[c] + ps[c] 
ethamp[c],RC02037,RC02464,P/C,0.318065858870702,,amet[c] + ethamp[c]  -> h[c] + ahcys[c] + methamp[c] ,sph1p_ce[c]  -> ethamp[c] + m15hxdcal[c] 
acg3pe[c],RC02053,RC04480,P/C,0,,h2o[c] + pe[c]  -> h[c] + Rtotal2[c] + acg3pe[c] ,Rtotal2coa[c] + acg3pe[c]  <=> coa[c] + pe[c] 
glyc[c],DGR0021,DGR0024,P/P,NaN,,3 h2o[c] + pg_BAC[c]  -> 3 h[c] + glyc3p[c] + glyc[c] + 2 Rtotal_BAC[c] ,3 h2o[c] + pa_BAC[c]  -> 2 h[c] + pi[c] + glyc[c] + 2 Rtotal_BAC[c] 
glyc[c],DGR0021,DGR0026,P/P,NaN,,3 h2o[c] + pg_BAC[c]  -> 3 h[c] + glyc3p[c] + glyc[c] + 2 Rtotal_BAC[c] ,3 h2o[c] + ps_BAC[c]  -> 3 h[c] + pser-L[c] + glyc[c] + 2 Rtotal_BAC[c] 
glyc[c],DGR0024,DGR0026,P/P,NaN,,3 h2o[c] + pa_BAC[c]  -> 2 h[c] + pi[c] + glyc[c] + 2 Rtotal_BAC[c] ,3 h2o[c] + ps_BAC[c]  -> 3 h[c] + pser-L[c] + glyc[c] + 2 Rtotal_BAC[c] 
dag_tag[c],RC03755,RCC0081,P/P,0,,mag[c] + Rtotal5coa[c]  -> coa[c] + dag_tag[c] ,h2o[c] + pa_tag[c]  -> pi[c] + dag_tag[c] 
mag[c],RC03755,RC02757,C/C,0,,mag[c] + Rtotal5coa[c]  -> coa[c] + dag_tag[c] ,atp[c] + mag[c]  -> adp[c] + h[c] + alpa_tag[c] 
Rtotal5coa[c],RC03755,RCC0152,P/C,0,,mag[c] + Rtotal5coa[c]  -> coa[c] + dag_tag[c] ,atp[c] + coa[c] + Rtotal5[c]  -> amp[c] + ppi[c] + Rtotal5coa[c] 
pmtcoa[c],RC01280,RC07758,P/C,0,,atp[c] + coa[c] + hdca[c]  -> amp[c] + ppi[c] + pmtcoa[c] ,h[c] + pmtcoa[c] + malcoa[c]  -> co2[c] + coa[c] + 3oodcoa[c] 
pmtcoa[c],RC01280,RCC0069,P/C,0.013144159162672,,atp[c] + coa[c] + hdca[c]  -> amp[c] + ppi[c] + pmtcoa[c] ,o2[c] + pmtcoa[c] + 2 focytb[c]  -> 2 h2o[c] + 2 ficytb[c] + fa16p1n7coa[c] 
pmtcoa[c],RC01280,RCC0165,P/C,0,,atp[c] + coa[c] + hdca[c]  -> amp[c] + ppi[c] + pmtcoa[c] ,o2[c] + pmtcoa[c]  -> h2o2[c] + hdd2coa[c] 
pmtcoa[c],RC01280,RCC0126,P/P,0.00943880682267188,,atp[c] + coa[c] + hdca[c]  -> amp[c] + ppi[c] + pmtcoa[c] ,h2o[c] + nad[c] + coa[c] + o2[c] + stcoa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + pmtcoa[c] 
pmtcoa[c],RC07758,RCC0069,C/C,0.493184449254954,,h[c] + pmtcoa[c] + malcoa[c]  -> co2[c] + coa[c] + 3oodcoa[c] ,o2[c] + pmtcoa[c] + 2 focytb[c]  -> 2 h2o[c] + 2 ficytb[c] + fa16p1n7coa[c] 
pmtcoa[c],RC07758,RCC0165,C/C,0.016468292019848,,h[c] + pmtcoa[c] + malcoa[c]  -> co2[c] + coa[c] + 3oodcoa[c] ,o2[c] + pmtcoa[c]  -> h2o2[c] + hdd2coa[c] 
pmtcoa[c],RC07758,RCC0126,P/C,0.399842366054898,,h[c] + pmtcoa[c] + malcoa[c]  -> co2[c] + coa[c] + 3oodcoa[c] ,h2o[c] + nad[c] + coa[c] + o2[c] + stcoa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + pmtcoa[c] 
pmtcoa[c],RCC0069,RCC0165,C/C,0,,o2[c] + pmtcoa[c] + 2 focytb[c]  -> 2 h2o[c] + 2 ficytb[c] + fa16p1n7coa[c] ,o2[c] + pmtcoa[c]  -> h2o2[c] + hdd2coa[c] 
pmtcoa[c],RCC0069,RCC0126,P/C,0.193660859868781,,o2[c] + pmtcoa[c] + 2 focytb[c]  -> 2 h2o[c] + 2 ficytb[c] + fa16p1n7coa[c] ,h2o[c] + nad[c] + coa[c] + o2[c] + stcoa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + pmtcoa[c] 
pmtcoa[c],RCC0165,RCC0126,P/C,NaN,,o2[c] + pmtcoa[c]  -> h2o2[c] + hdd2coa[c] ,h2o[c] + nad[c] + coa[c] + o2[c] + stcoa[c]  -> h[c] + nadh[c] + accoa[c] + h2o2[c] + pmtcoa[c] 
pmtcoa[m],RM01282,RMC0126,P/C,NaN,,etfox[m] + pmtcoa[m]  -> etfrd[m] + hdd2coa[m] ,coa[m] + nad[m] + h2o[m] + fad[m] + stcoa[m]  -> accoa[m] + nadh[m] + h[m] + fadh2[m] + pmtcoa[m] 
hdd2coa[m],RM01282,RM04738,P/C,0,,etfox[m] + pmtcoa[m]  -> etfrd[m] + hdd2coa[m] ,3hhdcoa[m]  <=> h2o[m] + hdd2coa[m] 
td2coa[m],RM03990,RM04740,P/C,0,,etfox[m] + tdcoa[m]  -> etfrd[m] + td2coa[m] ,3htdcoa[m]  <=> h2o[m] + td2coa[m] 
3htdcoa[m],RM04740,RM04739,P/C,0.0369719170013358,,3htdcoa[m]  <=> h2o[m] + td2coa[m] ,nadh[m] + h[m] + 3otdcoa[m]  <=> nad[m] + 3htdcoa[m] 
dd2coa[m],RM03857,RM04170,P/C,0,,etfox[m] + ddcacoa[m]  -> etfrd[m] + dd2coa[m] ,3hddcoa[m]  <=> h2o[m] + dd2coa[m] 
3hddcoa[m],RM04170,RM04741,P/C,0.0369719170013358,,3hddcoa[m]  <=> h2o[m] + dd2coa[m] ,nadh[m] + h[m] + 3oddcoa[m]  <=> nad[m] + 3hddcoa[m] 
dc2coa[m],RM04754,RM04744,P/C,0,,etfox[m] + dcacoa[m]  -> etfrd[m] + dc2coa[m] ,3hdcoa[m]  <=> h2o[m] + dc2coa[m] 
3hdcoa[m],RM04744,RM04743,P/C,0.0369719170013358,,3hdcoa[m]  <=> h2o[m] + dc2coa[m] ,nadh[m] + h[m] + 3odcoa[m]  <=> nad[m] + 3hdcoa[m] 
occoa[m],RM03777,RMC0088,P/C,0.158345501558243,,etfox[m] + occoa[m]  -> etfrd[m] + oc2coa[m] ,4 coa[m] + 4 nad[m] + 4 h2o[m] + 3 fad[m] + fa16p1n7coa[m]  -> 4 accoa[m] + 4 nadh[m] + 4 h[m] + 3 fadh2[m] + occoa[m] 
occoa[m],RM03777,RMC0090,P/C,0.158345501558243,,etfox[m] + occoa[m]  -> etfrd[m] + oc2coa[m] ,5 coa[m] + 5 nad[m] + 5 h2o[m] + 4 fad[m] + vacccoa[m]  -> 5 accoa[m] + 5 nadh[m] + 5 h[m] + 4 fadh2[m] + occoa[m] 
occoa[m],RM03777,RMC0092,P/C,0.158345501558243,,etfox[m] + occoa[m]  -> etfrd[m] + oc2coa[m] ,3 coa[m] + 3 nad[m] + 3 h2o[m] + nadph[m] + 2 fad[m] + fa14p2n6coa[m]  -> 3 accoa[m] + 3 nadh[m] + 2 h[m] + nadp[m] + 2 fadh2[m] + occoa[m] 
occoa[m],RMC0088,RMC0090,P/P,NaN,,4 coa[m] + 4 nad[m] + 4 h2o[m] + 3 fad[m] + fa16p1n7coa[m]  -> 4 accoa[m] + 4 nadh[m] + 4 h[m] + 3 fadh2[m] + occoa[m] ,5 coa[m] + 5 nad[m] + 5 h2o[m] + 4 fad[m] + vacccoa[m]  -> 5 accoa[m] + 5 nadh[m] + 5 h[m] + 4 fadh2[m] + occoa[m] 
occoa[m],RMC0088,RMC0092,P/P,NaN,,4 coa[m] + 4 nad[m] + 4 h2o[m] + 3 fad[m] + fa16p1n7coa[m]  -> 4 accoa[m] + 4 nadh[m] + 4 h[m] + 3 fadh2[m] + occoa[m] ,3 coa[m] + 3 nad[m] + 3 h2o[m] + nadph[m] + 2 fad[m] + fa14p2n6coa[m]  -> 3 accoa[m] + 3 nadh[m] + 2 h[m] + nadp[m] + 2 fadh2[m] + occoa[m] 
occoa[m],RMC0090,RMC0092,P/P,NaN,,5 coa[m] + 5 nad[m] + 5 h2o[m] + 4 fad[m] + vacccoa[m]  -> 5 accoa[m] + 5 nadh[m] + 5 h[m] + 4 fadh2[m] + occoa[m] ,3 coa[m] + 3 nad[m] + 3 h2o[m] + nadph[m] + 2 fad[m] + fa14p2n6coa[m]  -> 3 accoa[m] + 3 nadh[m] + 2 h[m] + nadp[m] + 2 fadh2[m] + occoa[m] 
oc2coa[m],RM03777,RM04746,P/C,0.0851823839529261,,etfox[m] + occoa[m]  -> etfrd[m] + oc2coa[m] ,3hocoa[m]  <=> h2o[m] + oc2coa[m] 
3hocoa[m],RM04746,RM04745,P/C,0.0369719170013358,,3hocoa[m]  <=> h2o[m] + oc2coa[m] ,nadh[m] + h[m] + 3oocoa[m]  <=> nad[m] + 3hocoa[m] 
hx2coa[m],RM04751,RM04749,P/C,0.0851823839529261,,etfox[m] + hxcoa[m]  -> etfrd[m] + hx2coa[m] ,3hhcoa[m]  <=> h2o[m] + hx2coa[m] 
3hhcoa[m],RM04749,RM04748,P/C,0.0369719170013358,,3hhcoa[m]  <=> h2o[m] + hx2coa[m] ,nadh[m] + h[m] + 3ohcoa[m]  <=> nad[m] + 3hhcoa[m] 
3ohcoa[m],RM04748,RM01177,P/C,0,,nadh[m] + h[m] + 3ohcoa[m]  <=> nad[m] + 3hhcoa[m] ,coa[m] + 3ohcoa[m]  -> accoa[m] + btcoa[m] 
btcoa[m],RM01177,RM01175,P/C,0,,coa[m] + 3ohcoa[m]  -> accoa[m] + btcoa[m] ,etfox[m] + btcoa[m]  -> etfrd[m] + b2coa[m] 
btcoa[m],RM01177,RMC0100,P/P,0.0583768899951417,,coa[m] + 3ohcoa[m]  -> accoa[m] + btcoa[m] ,2 coa[m] + 2 nad[m] + 2 h2o[m] + fad[m] + fa8p1n3coa[m]  -> 2 accoa[m] + 2 nadh[m] + 2 h[m] + fadh2[m] + btcoa[m] 
btcoa[m],RM01175,RMC0100,P/C,0.158345501558243,,etfox[m] + btcoa[m]  -> etfrd[m] + b2coa[m] ,2 coa[m] + 2 nad[m] + 2 h2o[m] + fad[m] + fa8p1n3coa[m]  -> 2 accoa[m] + 2 nadh[m] + 2 h[m] + fadh2[m] + btcoa[m] 
malcoa[c],RCC0019,RC07758,P/C,0.0677066748596816,,atp[c] + accoa[c] + hco3[c]  -> adp[c] + h[c] + pi[c] + malcoa[c] ,h[c] + pmtcoa[c] + malcoa[c]  -> co2[c] + coa[c] + 3oodcoa[c] 
malcoa[c],RCC0019,RCC0063,P/C,0.674902391693208,,atp[c] + accoa[c] + hco3[c]  -> adp[c] + h[c] + pi[c] + malcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + strdnccoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + eicostetcoa[c] 
malcoa[c],RCC0019,RCC0064,P/C,0.674902391693208,,atp[c] + accoa[c] + hco3[c]  -> adp[c] + h[c] + pi[c] + malcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + lnlncgcoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + dlnlcgcoa[c] 
malcoa[c],RCC0019,RCC0070,P/C,0.761844021227047,,atp[c] + accoa[c] + hco3[c]  -> adp[c] + h[c] + pi[c] + malcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa16p1n7coa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + vacccoa[c] 
malcoa[c],RCC0019,RCC0072,P/C,0.761844021227047,,atp[c] + accoa[c] + hco3[c]  -> adp[c] + h[c] + pi[c] + malcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa13p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa15p0iso[c] 
malcoa[c],RCC0019,RCC0073,P/C,0.761844021227047,,atp[c] + accoa[c] + hco3[c]  -> adp[c] + h[c] + pi[c] + malcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa15p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa17p0iso[c] 
malcoa[c],RCC0019,RCC0124,P/C,0.674902391693208,,atp[c] + accoa[c] + hco3[c]  -> adp[c] + h[c] + pi[c] + malcoa[c] ,9 h[c] + 6 nadph[c] + 3 malcoa[c] + stcoa[c]  -> 3 h2o[c] + 3 co2[c] + 6 nadp[c] + 3 coa[c] + lgnccoa[c] 
malcoa[c],RCC0019,RCC0210,P/C,0.674902391693208,,atp[c] + accoa[c] + hco3[c]  -> adp[c] + h[c] + pi[c] + malcoa[c] ,6 h[c] + 4 nadph[c] + 2 malcoa[c] + lgnccoa[c]  -> 2 h2o[c] + 2 co2[c] + 4 nadp[c] + 2 coa[c] + fa28p0coa[c] 
malcoa[c],RC07758,RCC0063,C/C,NaN,,h[c] + pmtcoa[c] + malcoa[c]  -> co2[c] + coa[c] + 3oodcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + strdnccoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + eicostetcoa[c] 
malcoa[c],RC07758,RCC0064,C/C,NaN,,h[c] + pmtcoa[c] + malcoa[c]  -> co2[c] + coa[c] + 3oodcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + lnlncgcoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + dlnlcgcoa[c] 
malcoa[c],RC07758,RCC0070,C/C,NaN,,h[c] + pmtcoa[c] + malcoa[c]  -> co2[c] + coa[c] + 3oodcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa16p1n7coa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + vacccoa[c] 
malcoa[c],RC07758,RCC0072,C/C,0.401678823919156,,h[c] + pmtcoa[c] + malcoa[c]  -> co2[c] + coa[c] + 3oodcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa13p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa15p0iso[c] 
malcoa[c],RC07758,RCC0073,C/C,0.401678823919156,,h[c] + pmtcoa[c] + malcoa[c]  -> co2[c] + coa[c] + 3oodcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa15p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa17p0iso[c] 
malcoa[c],RC07758,RCC0124,C/C,NaN,,h[c] + pmtcoa[c] + malcoa[c]  -> co2[c] + coa[c] + 3oodcoa[c] ,9 h[c] + 6 nadph[c] + 3 malcoa[c] + stcoa[c]  -> 3 h2o[c] + 3 co2[c] + 6 nadp[c] + 3 coa[c] + lgnccoa[c] 
malcoa[c],RC07758,RCC0210,C/C,NaN,,h[c] + pmtcoa[c] + malcoa[c]  -> co2[c] + coa[c] + 3oodcoa[c] ,6 h[c] + 4 nadph[c] + 2 malcoa[c] + lgnccoa[c]  -> 2 h2o[c] + 2 co2[c] + 4 nadp[c] + 2 coa[c] + fa28p0coa[c] 
malcoa[c],RCC0063,RCC0064,C/C,NaN,,3 h[c] + 2 nadph[c] + malcoa[c] + strdnccoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + eicostetcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + lnlncgcoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + dlnlcgcoa[c] 
malcoa[c],RCC0063,RCC0070,C/C,NaN,,3 h[c] + 2 nadph[c] + malcoa[c] + strdnccoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + eicostetcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa16p1n7coa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + vacccoa[c] 
malcoa[c],RCC0063,RCC0072,C/C,0.401678823919156,,3 h[c] + 2 nadph[c] + malcoa[c] + strdnccoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + eicostetcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa13p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa15p0iso[c] 
malcoa[c],RCC0063,RCC0073,C/C,0.401678823919156,,3 h[c] + 2 nadph[c] + malcoa[c] + strdnccoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + eicostetcoa[c] ,3 h[c] + 2 nadph[c] + malcoa[c] + fa15p0iso[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + fa17p0iso[c] 
malcoa[c],RCC0063,RCC0124,C/C,NaN,,3 h[c] + 2 nadph[c] + malcoa[c] + strdnccoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + eicostetcoa[c] ,9 h[c] + 6 nadph[c] + 3 malcoa[c] + stcoa[c]  -> 3 h2o[c] + 3 co2[c] + 6 nadp[c] + 3 coa[c] + lgnccoa[c] 
malcoa[c],RCC0063,RCC0210,C/C,NaN,,3 h[c] + 2 nadph[c] + malcoa[c] + strdnccoa[c]  -> h2o[c] + co2[c] + 2 nadp[c] + coa[c] + eicostetcoa[c] ,6 h[c] + 4 nadph[c] + 2 malcoa[c] + lgnccoa[c]  -> 2 h2o[c] + 2 co2[c] + 4 nadp[c] + 2 coa[c] + fa28p0coa[c] 
