"","RNAiID","batchID","RNAi_geneName","RNAi_WBID","isICEL","isMetabolic","isValidRNAi","isHighConfiRNAi","WT_TPM","N_DE","isResponsive","N_DE_targetExcluded"
"1","x.asah_1 met1_lib1","met1_lib1","asah-1","WBGene00010769",TRUE,TRUE,TRUE,TRUE,31.8179986486781,5,FALSE,4
"6","x.elo_1 met1_lib1","met1_lib1","elo-1","WBGene00001239",TRUE,TRUE,TRUE,TRUE,687.855886636738,22,TRUE,21
"28","x.acdh_2 met1_lib1","met1_lib1","acdh-2","WBGene00015894",TRUE,TRUE,TRUE,TRUE,38.8030889674571,372,TRUE,371
"400","x.F45H10.2_L2 met1_lib1","met1_lib1","F45H10.2","WBGene00009739",TRUE,TRUE,TRUE,TRUE,202.866876083756,201,TRUE,200
"601","x.pcyt_1 met1_lib1","met1_lib1","pcyt-1","WBGene00017241",TRUE,TRUE,TRUE,FALSE,36.9796391731254,1557,TRUE,1557
"2158","x.acdh_1 met1_lib1","met1_lib1","acdh-1","WBGene00016943",TRUE,TRUE,TRUE,TRUE,179.565516571844,22,TRUE,21
"2180","x.gpdh_3 met1_lib1","met1_lib1","gpdh-3","WBGene00012031",TRUE,TRUE,TRUE,TRUE,56.1320466558964,1,FALSE,0
"2181","x.acdh_13_L2 met1_lib1","met1_lib1","acdh-13","WBGene00001566",FALSE,TRUE,TRUE,FALSE,37.4549326662225,92,TRUE,92
"2273","x.R11F4.1 met1_lib1","met1_lib1","R11F4.1","WBGene00020007",TRUE,TRUE,TRUE,TRUE,27.4340717259068,1,FALSE,0
"2274","x.pccb_1 met1_lib1","met1_lib1","pccb-1","WBGene00018701",TRUE,TRUE,TRUE,TRUE,218.662439235617,2,FALSE,1
"2276","x.gpdh_1 met1_lib2","met1_lib2","gpdh-1","WBGene00009824",TRUE,TRUE,TRUE,FALSE,4.32720885206273,1,FALSE,1
"2277","x.elo_3 met1_lib2","met1_lib2","elo-3","WBGene00001241",TRUE,TRUE,TRUE,TRUE,199.151059034387,221,TRUE,220
"2498","x.acdh_4 met1_lib2","met1_lib2","acdh-4","WBGene00020419",FALSE,TRUE,TRUE,FALSE,0.369674469709426,6,TRUE,6
"2504","x.sphk_1 met1_lib2","met1_lib2","sphk-1","WBGene00007918",TRUE,TRUE,TRUE,FALSE,40.493284988712,6,TRUE,6
"2510","x.F54D5.12 met1_lib2","met1_lib2","F54D5.12","WBGene00010055",TRUE,TRUE,TRUE,TRUE,25.1341196016386,37,TRUE,36
"2547","x.fat_2 met1_lib2","met1_lib2","fat-2","WBGene00001394",TRUE,TRUE,TRUE,TRUE,174.691771094641,84,TRUE,83
"2631","x.sms_2 met1_lib2","met1_lib2","sms-2","WBGene00004893",TRUE,TRUE,TRUE,TRUE,35.0828322105689,2,FALSE,1
"2633","x.lis_1 met1_lib2","met1_lib2","lis-1","WBGene00003047",TRUE,TRUE,TRUE,TRUE,248.873437855201,1,FALSE,0
"2634","x.acdh_3 met1_lib2","met1_lib2","acdh-3","WBGene00019433",TRUE,TRUE,TRUE,TRUE,63.5667758619487,110,TRUE,109
"2744","x.Y51A2D.13 met1_lib2","met1_lib2","Y51A2D.13","WBGene00013080",TRUE,TRUE,TRUE,FALSE,7.87460543968793,2,FALSE,2
"2746","x.elo_2 met1_lib2","met1_lib2","elo-2","WBGene00001240",TRUE,TRUE,TRUE,TRUE,183.381892893472,103,TRUE,102
"2849","x.alh_8 met1_lib2","met1_lib2","alh-8","WBGene00000114",TRUE,TRUE,TRUE,TRUE,604.504649904193,39,TRUE,38
"2888","x.psd_1 met1_lib2","met1_lib2","psd-1","WBGene00015159",TRUE,TRUE,TRUE,TRUE,75.5974783774367,1,FALSE,0
"2889","x.ech_4 met1_lib3","met1_lib3","ech-4","WBGene00001153",TRUE,TRUE,TRUE,TRUE,33.9293740408839,1,FALSE,0
"2890","x.elo_5 met1_lib3","met1_lib3","elo-5","WBGene00001243",TRUE,TRUE,TRUE,FALSE,16.2309040758263,69,TRUE,69
"2959","x.acdh_6 met1_lib3","met1_lib3","acdh-6","WBGene00015335",FALSE,TRUE,TRUE,FALSE,0.0920046494506031,1,FALSE,1
"2960","x.acl_7 met1_lib3","met1_lib3","acl-7","WBGene00012911",TRUE,TRUE,TRUE,FALSE,5.19393208820407,1,FALSE,1
"2961","x.fat_3 met1_lib3","met1_lib3","fat-3","WBGene00001395",TRUE,TRUE,TRUE,TRUE,115.619531545962,7,TRUE,6
"2968","x.T02G5.7 met1_lib3","met1_lib3","T02G5.7","WBGene00020166",TRUE,TRUE,TRUE,TRUE,158.564403454651,7,TRUE,6
"2975","x.acdh_5 met1_lib3","met1_lib3","acdh-5","WBGene00016491",FALSE,TRUE,TRUE,TRUE,0.209039985180634,4,FALSE,3
"2979","x.asah_2 met1_lib3","met1_lib3","asah-2","WBGene00009192",TRUE,TRUE,TRUE,TRUE,25.7014769534666,2,FALSE,1
"2981","x.F25E2.3 met1_lib3","met1_lib3","F25E2.3","WBGene00017781",TRUE,TRUE,TRUE,FALSE,0.906727601783808,1,FALSE,1
"2982","x.zip_12 met1_lib3","met1_lib3","zip-12","WBGene00013560",FALSE,FALSE,TRUE,FALSE,3.33248949701697,5,TRUE,5
"2987","x.gta_1 met1_lib4","met1_lib4","gta-1","WBGene00001794",TRUE,TRUE,TRUE,TRUE,173.811835628638,49,TRUE,48
"3036","x.elo_7 met1_lib4","met1_lib4","elo-7","WBGene00001245",TRUE,TRUE,TRUE,FALSE,0.119077652254569,2,FALSE,2
"3038","x.F33D4.4 met1_lib4","met1_lib4","F33D4.4","WBGene00017996",TRUE,TRUE,TRUE,TRUE,281.922864802229,3,FALSE,2
"3041","x.F54D5.7 met1_lib4","met1_lib4","F54D5.7","WBGene00010052",TRUE,TRUE,TRUE,TRUE,25.1825651388986,3,FALSE,2
"3044","x.RCBVECTOR_acdh_7 met1_lib4","met1_lib4","RCBVECTOR-acdh-7",NA,FALSE,FALSE,FALSE,FALSE,NA,22,TRUE,22
"3066","x.W03D8.8 met1_lib4","met1_lib4","W03D8.8","WBGene00020989",TRUE,TRUE,TRUE,FALSE,0.701983761935261,1,FALSE,1
"3067","x.ech_9 met1_lib4","met1_lib4","ech-9","WBGene00001158",TRUE,TRUE,TRUE,TRUE,0.47663982621236,2,FALSE,1
"3069","x.elo_6 met1_lib4","met1_lib4","elo-6","WBGene00001244",TRUE,TRUE,TRUE,TRUE,156.312498571155,21,TRUE,20
"3090","x.acs_4 met1_lib4","met1_lib4","acs-4","WBGene00018152",TRUE,TRUE,TRUE,TRUE,241.675039837073,71,TRUE,70
"3161","x.gpdh_2 met1_lib4","met1_lib4","gpdh-2","WBGene00010778",TRUE,TRUE,TRUE,TRUE,364.276921832199,2,FALSE,1
"3163","x.B0303.3 met1_lib4","met1_lib4","B0303.3","WBGene00015125",TRUE,TRUE,TRUE,TRUE,441.4468763191,1,FALSE,0
"3164","x.fat_4 met1_lib5","met1_lib5","fat-4","WBGene00001396",TRUE,TRUE,TRUE,TRUE,680.798604658782,7,TRUE,6
"3171","x.acdh_10 met1_lib5","met1_lib5","acdh-10","WBGene00020366",TRUE,TRUE,TRUE,TRUE,11.1263445594589,31,TRUE,30
"3202","x.kat_1 met1_lib5","met1_lib5","kat-1","WBGene00002183",TRUE,TRUE,TRUE,TRUE,52.8489251589311,2,FALSE,1
"3204","x.ech_8 met1_lib5","met1_lib5","ech-8","WBGene00001157",TRUE,TRUE,TRUE,FALSE,3.34233071599098,1,FALSE,1
"3205","x.acdh_9 met1_lib5","met1_lib5","acdh-9","WBGene00017874",TRUE,TRUE,TRUE,TRUE,13.5883674671854,3,FALSE,2
"3208","x.acs_13 met1_lib5","met1_lib5","acs-13","WBGene00022037",TRUE,TRUE,TRUE,TRUE,298.071626605088,2,FALSE,1
"3210","x.cerk_1 met1_lib5","met1_lib5","cerk-1","WBGene00020398",TRUE,TRUE,TRUE,TRUE,18.6013964387567,2,FALSE,1
"3212","x.atgl_1 met1_lib5","met1_lib5","atgl-1","WBGene00015484",TRUE,TRUE,TRUE,TRUE,204.159981090892,1,FALSE,0
"3213","x.agmo_1 met1_lib5","met1_lib5","agmo-1","WBGene00007210",TRUE,TRUE,TRUE,FALSE,0.368677088051044,127,TRUE,127
"3340","x.cgt_3 met1_lib6","met1_lib6","cgt-3","WBGene00019127",TRUE,TRUE,TRUE,TRUE,165.317453126972,155,TRUE,154
"3495","x.B0272.3 met1_lib6","met1_lib6","B0272.3","WBGene00007129",TRUE,TRUE,TRUE,TRUE,18.0821395125055,1,FALSE,0
"3496","x.acdh_12 met1_lib6","met1_lib6","acdh-12","WBGene00017125",TRUE,TRUE,TRUE,TRUE,46.267327693685,2,FALSE,1
"3498","x.cdgs_1 met1_lib6","met1_lib6","cdgs-1","WBGene00016384",TRUE,TRUE,TRUE,TRUE,81.5227860677537,273,TRUE,272
"3771","x.sptl_3 met1_lib6","met1_lib6","sptl-3","WBGene00011932",TRUE,TRUE,TRUE,FALSE,28.5952222778701,6,TRUE,6
"3777","x.acdh_11 met1_lib6","met1_lib6","acdh-11","WBGene00012860",FALSE,TRUE,TRUE,TRUE,41.306912734833,14,TRUE,13
"3791","x.dbt_1 met1_lib6","met1_lib6","dbt-1","WBGene00014054",TRUE,TRUE,TRUE,TRUE,136.17703558275,64,TRUE,63
"3855","x.gba_4 met1_lib6","met1_lib6","gba-4","WBGene00021160",TRUE,TRUE,TRUE,TRUE,20.9024502338579,2,FALSE,1
"3857","x.cka_1 met1_lib6","met1_lib6","cka-1","WBGene00000509",TRUE,TRUE,TRUE,TRUE,171.842251939441,1,FALSE,0
"3858","x.ssq_2 met1_lib6","met1_lib6","ssq-2","WBGene00006051",FALSE,FALSE,TRUE,FALSE,1.00523820252379,1,FALSE,1
"3859","x.C05C10.3 met1_lib6","met1_lib6","C05C10.3","WBGene00007330",TRUE,TRUE,TRUE,TRUE,96.6464030016379,4,FALSE,3
"3863","x.F42F12.3 met2_lib1","met2_lib1","F42F12.3","WBGene00009635",TRUE,TRUE,TRUE,FALSE,7.55809704247548,26,TRUE,26
"3889","x.acl_6 met2_lib1","met2_lib1","acl-6","WBGene00017261",TRUE,TRUE,TRUE,TRUE,57.4740135707474,2,FALSE,1
"3891","x.M05B5.4 met2_lib1","met2_lib1","M05B5.4","WBGene00010872",TRUE,TRUE,TRUE,FALSE,9.63378640903493,33,TRUE,33
"3924","x.bckd_1B met2_lib1","met2_lib1","bckd-1B","WBGene00006518",TRUE,TRUE,TRUE,TRUE,269.697965670545,190,TRUE,189
"4114","x.NOSIGNAL_T09B4.8 met2_lib1","met2_lib1","NOSIGNAL-T09B4.8",NA,FALSE,FALSE,FALSE,FALSE,NA,10,TRUE,10
"4124","x.paf_1 met2_lib1","met2_lib1","paf-1","WBGene00003906",TRUE,TRUE,TRUE,FALSE,0.0115632416724751,1,FALSE,1
"4125","x.R05D11.9 met2_lib1","met2_lib1","R05D11.9","WBGene00011037",TRUE,TRUE,TRUE,TRUE,82.5176700920713,1,FALSE,0
"4126","x.W02H5.8 met2_lib1","met2_lib1","W02H5.8","WBGene00020962",TRUE,TRUE,TRUE,TRUE,0.695783680245951,165,TRUE,164
"4291","x.sms_1 met2_lib1","met2_lib1","sms-1","WBGene00004892",TRUE,TRUE,TRUE,TRUE,60.3293285054424,2,FALSE,1
"4293","x.ads_1 met2_lib1","met2_lib1","ads-1","WBGene00000081",TRUE,TRUE,TRUE,TRUE,17.1877968543211,315,TRUE,314
"4608","x.sorf_2 met2_lib1","met2_lib1","sorf-2","WBGene00018672",FALSE,FALSE,TRUE,FALSE,7.88176565536697,1,FALSE,1
"4609","x.alh_7 met2_lib1","met2_lib1","alh-7","WBGene00000113",TRUE,TRUE,TRUE,TRUE,13.0396656275025,56,TRUE,55
"4665","x.ctc_2 met2_lib1","met2_lib1","ctc-2","WBGene00010965",TRUE,TRUE,TRUE,FALSE,1286.6035373771,1,FALSE,1
"4666","x.pmt_1 met2_lib2","met2_lib2","pmt-1","WBGene00022781",TRUE,TRUE,TRUE,TRUE,553.682869921525,2699,TRUE,2698
"7365","x.hacd_1 met2_lib2","met2_lib2","hacd-1","WBGene00019978",TRUE,TRUE,TRUE,TRUE,86.5131682857294,43,TRUE,42
"7408","x.nhr_282 met2_lib2","met2_lib2","nhr-282","WBGene00010017",FALSE,FALSE,TRUE,FALSE,0.000554494986549105,3,FALSE,3
"7411","x.ctc_1 met2_lib2","met2_lib2","ctc-1","WBGene00010964",TRUE,TRUE,TRUE,FALSE,448.824374876799,8,TRUE,8
"7419","x.ath_1 met2_lib2","met2_lib2","ath-1","WBGene00010564",TRUE,TRUE,TRUE,TRUE,175.415348114262,2,FALSE,1
"7421","x.hyl_2 met2_lib2","met2_lib2","hyl-2","WBGene00002044",TRUE,TRUE,TRUE,TRUE,27.6441972513293,1,FALSE,0
"7422","x.C31H5.6 met2_lib2","met2_lib2","C31H5.6","WBGene00007857",TRUE,TRUE,TRUE,TRUE,2.61348642786364,4,FALSE,3
"7426","x.acs_15 met2_lib2","met2_lib2","acs-15","WBGene00019920",TRUE,TRUE,TRUE,FALSE,0.0220633030932167,1,FALSE,1
"7427","x.acl_1 met2_lib2","met2_lib2","acl-1","WBGene00010339",TRUE,TRUE,TRUE,TRUE,57.8888329876326,2,FALSE,1
"7429","x.ZC155.4 met2_lib2","met2_lib2","ZC155.4","WBGene00022532",TRUE,TRUE,TRUE,TRUE,77.9052754710145,2,FALSE,1
"7431","x.fat_5 met2_lib2","met2_lib2","fat-5","WBGene00001397",TRUE,TRUE,TRUE,FALSE,7.81188389286419,8,TRUE,8
"7439","x.fard_1 met2_lib3","met2_lib3","fard-1","WBGene00022200",TRUE,TRUE,TRUE,FALSE,68.945092117921,27,TRUE,27
"7466","x.RCBVECTOR__cox_4 met2_lib3","met2_lib3","RCBVECTOR--cox-4",NA,FALSE,FALSE,FALSE,FALSE,NA,32,TRUE,32
"7498","x.ech_3 met2_lib3","met2_lib3","ech-3","WBGene00001152",TRUE,TRUE,TRUE,FALSE,0.748772696091889,3,FALSE,3
"7501","x.dgk_2 met2_lib3","met2_lib3","dgk-2","WBGene00000959",TRUE,TRUE,TRUE,TRUE,25.1960816600227,1,FALSE,0
"7502","x.paf_2 met2_lib3","met2_lib3","paf-2","WBGene00003907",TRUE,TRUE,TRUE,FALSE,1.7861492647316,1,FALSE,1
"7503","x.ttm_5 met2_lib3","met2_lib3","ttm-5","WBGene00013197",TRUE,TRUE,TRUE,FALSE,2.0006602389099,18,TRUE,18
"7521","x.Y45G12B.3 met2_lib3","met2_lib3","Y45G12B.3","WBGene00021564",TRUE,TRUE,TRUE,TRUE,12.6578936691666,2,FALSE,1
"7523","x.hpo_8 met2_lib3","met2_lib3","hpo-8","WBGene00020517",TRUE,TRUE,TRUE,TRUE,60.562568478743,396,TRUE,395
"7919","x.hach_1 met2_lib3","met2_lib3","hach-1","WBGene00017301",TRUE,TRUE,TRUE,TRUE,514.819192522128,402,TRUE,401
"8321","x.acl_9 met2_lib3","met2_lib3","acl-9","WBGene00022646",TRUE,TRUE,TRUE,TRUE,196.646772472586,1,FALSE,0
"8322","x.ace_1 met2_lib4","met2_lib4","ace-1","WBGene00000035",TRUE,TRUE,TRUE,FALSE,1.14438196361405,9,TRUE,9
"8331","x.K01C8.1 met2_lib4","met2_lib4","K01C8.1","WBGene00010456",TRUE,TRUE,TRUE,TRUE,4.31602535356562,1,FALSE,0
"8332","x.pssy_1 met2_lib4","met2_lib4","pssy-1","WBGene00013920",TRUE,TRUE,TRUE,FALSE,13.0117227418984,56,TRUE,56
"8388","x.ZK370.4 met2_lib4","met2_lib4","ZK370.4","WBGene00022718",TRUE,TRUE,TRUE,TRUE,142.817982756185,1,FALSE,0
"8389","x.VECTORLIKE_W02F12.2 met2_lib4","met2_lib4","VECTORLIKE-W02F12.2",NA,FALSE,FALSE,FALSE,FALSE,NA,2,FALSE,2
"8391","x.C07E3.9 met2_lib4","met2_lib4","C07E3.9","WBGene00007419",TRUE,TRUE,TRUE,FALSE,3.32803533754117,7,TRUE,7
"8398","x.mrpl_55 met2_lib4","met2_lib4","mrpl-55","WBGene00022045",FALSE,FALSE,TRUE,FALSE,10.1282284759197,70,TRUE,70
"8468","x.nlt_1 met2_lib4","met2_lib4","nlt-1","WBGene00003773",TRUE,TRUE,TRUE,TRUE,49.2257273021345,3,FALSE,2
"8471","x.sptl_1 met2_lib4","met2_lib4","sptl-1","WBGene00016020",TRUE,TRUE,TRUE,TRUE,86.8666658972407,879,TRUE,878
"9350","x.spl_1 met2_lib4","met2_lib4","spl-1","WBGene00004981",TRUE,TRUE,TRUE,TRUE,28.1196160486581,386,TRUE,385
"9736","x.bckd_1A met2_lib4","met2_lib4","bckd-1A","WBGene00012713",TRUE,TRUE,TRUE,TRUE,615.984828452331,61,TRUE,60
"9797","x.C56G3.2 met2_lib5","met2_lib5","C56G3.2","WBGene00016985",TRUE,TRUE,TRUE,FALSE,0.00812492650019731,1,FALSE,1
"9798","x.VECTORLIKE_acs_3 met2_lib5","met2_lib5","VECTORLIKE-acs-3",NA,FALSE,FALSE,FALSE,FALSE,NA,3,FALSE,3
"9801","x.VECTORLIKE_cka_2 met2_lib5","met2_lib5","VECTORLIKE-cka-2",NA,FALSE,FALSE,FALSE,FALSE,NA,6,TRUE,6
"9807","x.acl_2 met2_lib5","met2_lib5","acl-2","WBGene00011543",TRUE,TRUE,TRUE,TRUE,211.85143877859,1,FALSE,0
"9808","x.cpt_2 met2_lib5","met2_lib5","cpt-2","WBGene00011122",TRUE,TRUE,TRUE,TRUE,43.7781430718664,1,FALSE,0
"9809","x.K07B1.4 met2_lib5","met2_lib5","K07B1.4","WBGene00019464",TRUE,TRUE,TRUE,FALSE,11.9976121548355,12,TRUE,12
"9821","x.C27A7.5 met2_lib5","met2_lib5","C27A7.5","WBGene00007756",TRUE,TRUE,TRUE,TRUE,7.33356345928585,1,FALSE,0
"9822","x.T03G6.3 met2_lib5","met2_lib5","T03G6.3","WBGene00020195",TRUE,TRUE,TRUE,TRUE,26.9324044212079,1,FALSE,0
"9823","x.hphd_1 met2_lib5","met2_lib5","hphd-1","WBGene00012608",TRUE,TRUE,TRUE,TRUE,122.00465942872,32,TRUE,31
"9855","x.T12B3.3 met2_lib5","met2_lib5","T12B3.3","WBGene00020446",TRUE,TRUE,TRUE,TRUE,55.1184477868989,1,FALSE,0
"9856","x.F09G2.8 met2_lib5","met2_lib5","F09G2.8","WBGene00017316",TRUE,TRUE,TRUE,TRUE,15.0809821611938,2,FALSE,1
"9858","x.daf_22 met2_lib6","met2_lib6","daf-22","WBGene00013284",TRUE,TRUE,TRUE,TRUE,8.341571368903,73,TRUE,72
"9931","x.ttr_12 met2_lib6","met2_lib6","ttr-12","WBGene00009759",FALSE,FALSE,TRUE,FALSE,0.0496240466994855,1,FALSE,1
"9932","x.fat_1 met2_lib6","met2_lib6","fat-1","WBGene00001393",TRUE,TRUE,TRUE,TRUE,454.290742618751,2,FALSE,1
"9934","x.dgtr_1 met2_lib6","met2_lib6","dgtr-1","WBGene00020910",TRUE,TRUE,TRUE,TRUE,41.7570947419279,3,FALSE,2
"9937","x.hyl_1 met2_lib6","met2_lib6","hyl-1","WBGene00002043",TRUE,TRUE,TRUE,TRUE,149.40744069892,1,FALSE,0
"9938","x.acs_5 met2_lib6","met2_lib6","acs-5","WBGene00013575",TRUE,TRUE,TRUE,FALSE,5.83285830574695,4,FALSE,4
"9942","x.cept_2 met2_lib6","met2_lib6","cept-2","WBGene00013024",TRUE,TRUE,TRUE,TRUE,953.38075030833,1,FALSE,0
"9943","x.mboa_4 met2_lib6","met2_lib6","mboa-4","WBGene00007446",TRUE,TRUE,TRUE,TRUE,0.386532472660346,1,FALSE,0
"9944","x.dgk_4 met2_lib6","met2_lib6","dgk-4","WBGene00006483",TRUE,TRUE,TRUE,TRUE,42.7170236915941,1,FALSE,0
"9945","x.agxt_1 met3_lib1","met3_lib1","agxt-1","WBGene00011767",TRUE,TRUE,TRUE,FALSE,5.26028312051248,1,FALSE,1
"9946","x.bas_1 met3_lib1","met3_lib1","bas-1","WBGene00000239",TRUE,TRUE,TRUE,TRUE,4.94886214949083,1,FALSE,0
"9947","x.hmgr_1 met3_lib1","met3_lib1","hmgr-1","WBGene00017268",TRUE,TRUE,TRUE,TRUE,103.671445689336,270,TRUE,269
"10217","x.F42F12.4 met3_lib1","met3_lib1","F42F12.4","WBGene00009636",TRUE,TRUE,TRUE,FALSE,15.5420913462569,37,TRUE,37
"10254","x.C14E2.4 met3_lib1","met3_lib1","C14E2.4","WBGene00015773",TRUE,TRUE,TRUE,TRUE,0.0091205679460924,1,FALSE,0
"10255","x.Y62E10A.13 met3_lib1","met3_lib1","Y62E10A.13","WBGene00013379",TRUE,TRUE,TRUE,TRUE,92.5820052296815,1,FALSE,0
"10256","x.prdh_1 met3_lib1","met3_lib1","prdh-1","WBGene00007197",TRUE,TRUE,TRUE,TRUE,8.57955400478004,2,FALSE,1
"10258","x.mrpl_44 met3_lib1","met3_lib1","mrpl-44","WBGene00008514",TRUE,TRUE,TRUE,FALSE,37.5278356518384,287,TRUE,287
"10545","x.ZC373.5 met3_lib1","met3_lib1","ZC373.5","WBGene00013870",TRUE,TRUE,TRUE,FALSE,1.73964006679097,4,FALSE,4
"10549","x.nhr_164 met3_lib1","met3_lib1","nhr-164","WBGene00008056",FALSE,FALSE,TRUE,FALSE,0.00319128203862382,2,FALSE,2
"10551","x.nuaf_1 met3_lib1","met3_lib1","nuaf-1","WBGene00008225",FALSE,TRUE,TRUE,TRUE,47.2321610354409,2,FALSE,1
"10553","x.ard_1 met3_lib1","met3_lib1","ard-1","WBGene00000181",TRUE,TRUE,TRUE,TRUE,124.434660247755,706,TRUE,705
"11259","x.tdc_1 met3_lib2","met3_lib2","tdc-1","WBGene00006562",TRUE,TRUE,TRUE,TRUE,63.4679670574926,11,TRUE,10
"11270","x.VECTORLIKE_lbp_1 met3_lib2","met3_lib2","VECTORLIKE-lbp-1",NA,FALSE,FALSE,FALSE,FALSE,NA,1,FALSE,1
"11271","x.D2023.4 met3_lib2","met3_lib2","D2023.4","WBGene00008408",TRUE,TRUE,TRUE,TRUE,75.6249393924832,1,FALSE,0
"11272","x.pycr_1 met3_lib2","met3_lib2","pycr-1","WBGene00010924",TRUE,TRUE,TRUE,FALSE,1.30244937447866,56,TRUE,56
"11328","x.argn_1 met3_lib2","met3_lib2","argn-1","WBGene00020658",TRUE,TRUE,TRUE,FALSE,8.89043296657464,4,FALSE,4
"11332","x.F58H1.3 met3_lib2","met3_lib2","F58H1.3","WBGene00010286",TRUE,TRUE,TRUE,FALSE,6.68131132160277,1,FALSE,1
"11333","x.phy_3 met3_lib2","met3_lib2","phy-3","WBGene00004026",TRUE,TRUE,TRUE,FALSE,1.57763287727977,1,FALSE,1
"11334","x.henn_1 met3_lib2","met3_lib2","henn-1","WBGene00015349",FALSE,FALSE,TRUE,TRUE,17.6538173652137,1,FALSE,0
"11335","x.ivd_1 met3_lib2","met3_lib2","ivd-1","WBGene00015326",TRUE,TRUE,TRUE,TRUE,78.5743690526294,18,TRUE,17
"11353","x.smd_1 met3_lib2","met3_lib2","smd-1","WBGene00004875",TRUE,TRUE,TRUE,TRUE,60.3549878040315,2,FALSE,1
"11355","x.asns_1 met3_lib2","met3_lib2","asns-1","WBGene00003816",TRUE,TRUE,TRUE,FALSE,2.56635131258875,49,TRUE,49
"11404","x.seld_1 met3_lib3","met3_lib3","seld-1","WBGene00012867",TRUE,TRUE,TRUE,TRUE,36.8452825288203,10,TRUE,9
"11414","x.F53F10.2 met3_lib3","met3_lib3","F53F10.2","WBGene00018764",TRUE,TRUE,TRUE,TRUE,107.275748406735,2,FALSE,1
"11416","x.ddo_3 met3_lib3","met3_lib3","ddo-3","WBGene00017648",TRUE,TRUE,TRUE,TRUE,25.7720710776992,9,TRUE,8
"11425","x.VECTORLIKE_parp_2 met3_lib3","met3_lib3","VECTORLIKE-parp-2",NA,FALSE,FALSE,FALSE,FALSE,NA,1,FALSE,1
"11426","x.glna_2 met3_lib3","met3_lib3","glna-2","WBGene00008435",TRUE,TRUE,TRUE,TRUE,23.2861534229327,2,FALSE,1
"11428","x.gln_6 met3_lib3","met3_lib3","gln-6","WBGene00001607",TRUE,TRUE,TRUE,TRUE,354.841390195079,1,FALSE,0
"11429","x.riok_1 met3_lib3","met3_lib3","riok-1","WBGene00019698",FALSE,FALSE,TRUE,TRUE,173.961998213268,457,TRUE,456
"11886","x.tph_1 met3_lib3","met3_lib3","tph-1","WBGene00006600",TRUE,TRUE,TRUE,FALSE,0.249315872490249,1,FALSE,1
"11887","x.NOSIGNAL_nkat_1 met3_lib3","met3_lib3","NOSIGNAL-nkat-1",NA,FALSE,FALSE,FALSE,FALSE,NA,1,FALSE,1
"11888","x.SHORT_F08F3.4 met3_lib3","met3_lib3","SHORT-F08F3.4",NA,FALSE,FALSE,FALSE,FALSE,NA,1,FALSE,1
"11889","x.dnj_15 met3_lib4","met3_lib4","dnj-15","WBGene00001033",TRUE,FALSE,TRUE,TRUE,8.85944532205568,6,TRUE,5
"11895","x.hdl_1 met3_lib4","met3_lib4","hdl-1","WBGene00001839",TRUE,TRUE,TRUE,TRUE,0.090008248681555,1,FALSE,0
"11896","x.mif_1 met3_lib4","met3_lib4","mif-1","WBGene00003234",TRUE,TRUE,TRUE,TRUE,25.8632971842249,1,FALSE,0
"11897","x.W07E11.1 met3_lib4","met3_lib4","W07E11.1","WBGene00012326",TRUE,TRUE,TRUE,TRUE,42.0891424095208,1,FALSE,0
"11898","x.gln_3 met3_lib4","met3_lib4","gln-3","WBGene00001604",TRUE,TRUE,TRUE,TRUE,50.1534574084541,185,TRUE,184
"12083","x.Y49E10.4 met3_lib4","met3_lib4","Y49E10.4","WBGene00013030",TRUE,TRUE,TRUE,TRUE,8.53588970696441,1,FALSE,0
"12084","x.frh_1 met3_lib4","met3_lib4","frh-1","WBGene00001486",TRUE,TRUE,TRUE,TRUE,63.5879820177214,1,FALSE,0
"12085","x.haao_1 met3_lib4","met3_lib4","haao-1","WBGene00010595",TRUE,TRUE,TRUE,TRUE,12.3066094104302,11,TRUE,10
"12096","x.hgo_1 met3_lib4","met3_lib4","hgo-1","WBGene00001843",TRUE,TRUE,TRUE,TRUE,11.7737760959068,100,TRUE,99
"12196","x.tdo_2 met3_lib4","met3_lib4","tdo-2","WBGene00016201",TRUE,TRUE,TRUE,FALSE,61.3336115092056,214,TRUE,214
"12410","x.tbh_1 met3_lib4","met3_lib4","tbh-1","WBGene00006541",TRUE,TRUE,TRUE,TRUE,84.1934374062289,1,FALSE,0
"12411","x.B0250.5 met3_lib4","met3_lib4","B0250.5","WBGene00007122",TRUE,TRUE,TRUE,TRUE,47.8848717131889,1,FALSE,0
"12412","x.bcat_1 met3_lib4","met3_lib4","bcat-1","WBGene00001149",TRUE,TRUE,TRUE,FALSE,133.528026388735,102,TRUE,102
"12514","x.afmd_1 met3_lib5","met3_lib5","afmd-1","WBGene00017051",TRUE,TRUE,TRUE,FALSE,1.17319828004436,18,TRUE,18
"12532","x.RCBVECTOR_Y51H7C.9 met3_lib5","met3_lib5","RCBVECTOR-Y51H7C.9",NA,FALSE,FALSE,FALSE,FALSE,NA,3,FALSE,3
"12535","x.oatr_1 met3_lib5","met3_lib5","oatr-1","WBGene00015814",TRUE,TRUE,TRUE,TRUE,129.984574345016,1,FALSE,0
"12536","x.pycr_4 met3_lib5","met3_lib5","pycr-4","WBGene00018904",TRUE,TRUE,TRUE,TRUE,27.5856093502131,1,FALSE,0
"12537","x.gldc_1 met3_lib5","met3_lib5","gldc-1","WBGene00020022",TRUE,TRUE,TRUE,TRUE,26.1829106282617,7,TRUE,6
