rxns,formula,normalized_OFD_exp_resp_simi,normalized_OFD_exp_resp,normalized_OFD_exp_simi,normalized_OFD_exp_only,normalized_OFD_no_data,OFD_exp_resp_simi,OFD_exp_resp,OFD_exp_simi,OFD_exp_only,OFD_no_data,FVA_PFD_exp_resp_simi_1,FVA_PFD_exp_resp_simi_2,FVA_PFD_exp_resp_1,FVA_PFD_exp_resp_2,FVA_PFD_exp_simi_1,FVA_PFD_exp_simi_2,FVA_PFD_exp_only_1,FVA_PFD_exp_only_2,FVA_PFD_no_data_1,FVA_PFD_no_data_2,PFD_bounded_exp_resp_simi,PFD_bounded_exp_resp,PFD_bounded_exp_simi,PFD_bounded_exp_only,PFD_bounded_no_data,FVA_OFD_exp_resp_simi_1,FVA_OFD_exp_resp_simi_2,FVA_OFD_exp_resp_1,FVA_OFD_exp_resp_2,FVA_OFD_exp_simi_1,FVA_OFD_exp_simi_2,FVA_OFD_exp_only_1,FVA_OFD_exp_only_2,FVA_OFD_no_data_1,FVA_OFD_no_data_2,OFD_bounded_exp_resp_simi,OFD_bounded_exp_resp,OFD_bounded_exp_simi,OFD_bounded_exp_only,OFD_bounded_no_data
RCC0156,o2[c] + tym[c] + ascb-L[c]  -> h2o[c] + octpmn[c] + dhdascb[c] ,0,0,0.00873248667808662,0.00916052739146116,0,0,0,0.00999999999987722,0.00999999999987722,0,0,0.0129845417229377,0,0.0442334052418195,0.00999999999976353,0.035963672374569,0.00999999999976353,0.174496841219047,0,6.65595035188645,0,0,1,1,0,0,0.00202185030823904,0,0.0440961409483423,0.00999999999987722,0.0359636723709815,0.00999999999987722,0.0863105641715673,0,0.217556667952417,0,0,1,1,0
RC01108,2 gthrd[c] + dhdascb[c]  -> gthox[c] + ascb-L[c] ,0,0,0.00873248667808662,0.00916052739146104,0,0,0,0.00999999999987722,0.00999999999987708,0,0,0.0129845417228649,0,0.0442334052418682,0.00306926680722874,0.0359663865253674,0,0.185029375661169,0,7.00378869262701,0,0,1,0,0,0,0.00202185030831975,0,0.0440961409480265,0.00308610599162786,0.035966386522722,0.00225654050783252,0.0871467916686711,0,0.228835693093472,0,0,1,1,0
RC01816,h[c] + o2[c] + thbpt[c] + anth[c]  -> h2o[c] + dhbpt[c] + 3hanthrn[c] ,0.02121462286795,0.02121462286795,0.00873248667819365,0.00916052739156751,0,0.0248564725064834,0.037003185450364,0.00999999999999979,0.00999999999999331,0,0,0.0358313674317487,0,0.0782469600510636,0,0.0334884666461252,0,0.0412710279698527,0,2.75416862816888,0,0,0,0,0,0,0.0283548542645407,0,0.0699665095480857,0,0.0334884666453805,0,0.041182510260148,0,0.0897850266189409,0,0,0,0,0
RC03954,42A3HP24DB[c]  -> h[c] + h2o[c] + xanate[c] ,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,2.28807051428365,1,1,1,1,0,0,-0,0,-0,0,-0,0,-0,0,0.0748118971670856,1,1,1,1,0
RC00507,h2o[c] + paps[c]  -> 2 h[c] + so4[c] + pap[c] ,0.00853484856403935,0,0,0,0,0.00999999999997849,0,0,0,0,0,0.0409364073739098,0,0.144115409987371,0,0.0112608483809144,0,0.0183534149558263,0,407.826638672392,0,0,0,0,0,0,0.0179581779868936,0,0.141575941462543,0,0.0112608483794404,0,0.0183435764322081,0,12.4292783857019,0,0,0,0,0
RC00160,h2o[c] + fad[c]  -> 2 h[c] + amp[c] + fmn[c] ,0.00853484856405771,0.00134231439018094,0,0,0,0.01,0.00234130526956464,0,0,0,0,0.0814633314811361,0,0.256228264287283,0,0.0117093323210313,0,0.0184637115746591,0,611.803785612785,0,0,0,0,0,0,0.0281221355039207,0,0.256228264280843,0,0.01170933232025,0,0.0184538947245837,0,18.6457907965728,0,0,0,0,0
RMC0074,h[m] + 3sala[m] + h2o2[m]  -> h2o[m] + Lcyst[m] ,0,0,0,0,0,0,0,0,0,0,0,0.0289747129237991,0,0.114880867630836,0,0.123793457926243,0,0.3848123850184,0,13.7558230709885,0,0,0,0,0,0,0.00636017018495777,0,0.114880867628042,0,0.123793457908763,0,0.2589226797067,0,0.446597331112995,0,0,0,0,0
RC03004,h2o[c] + dnad[c]  -> 2 h[c] + amp[c] + nicrnt[c] ,0,0,0,0,0,0,0,0,0,0,0,0.0683239856896885,0,0.245338802059436,0,0.0112855643248618,0,0.0183622432547097,0,611.739958008584,0,0,0,0,0,0,0.015000185266352,0,0.245338802056199,0,0.0112855643233853,0,0.0183523999985034,0,18.6439175785529,0,0,0,0,0
RC00103,h2o[c] + nad[c]  -> 2 h[c] + amp[c] + nmn[c] ,0,0,0,0,0,0,0,0,0,0,0,0.0683239856896785,0,0.24533880205967,0,0.0112855643248737,0,0.0183622432547026,0,611.739958008591,0,0,0,0,0,0,0.0150001852670801,0,0.245338802056256,0,0.0112855643234252,0,0.0183523999985411,0,18.6439175785529,0,0,0,0,0
RC00287,h2o[c] + udpg[c]  -> g1p[c] + 2 h[c] + ump[c] ,0,0,0,0,0,0,0,0,0,0,0,0.0627547832348073,0,0.245338802059454,0,0.0111471999511647,0,0.0183622432546554,0,611.739958008581,0,0,0,0,0,0,0.013764723161312,0,0.245338802055949,0,0.0111471999496976,0,0.0183523999985328,0,17.5264416688424,0,0,0,0,0
RM00383,h2o[m] + ppcoa[m]  -> coa[m] + h[m] + ppa[m] ,0,0,0,0,0,0,0,0,0,0,0,0.0381133004867796,0,0.129955261799278,0,0.678389878209134,0,14.5414808155807,0,568.187263142402,0,0,0,0,0,0,0.00813527097615652,0,0.129955261797378,0,0.67838987812743,0,2.49591056682865,0,14.4068376216959,0,0,0,0,0
RCC0157,2 h[c] + 2 nadph[c] + 6pthp[c]  -> 2 nadp[c] + thbpt[c] ,0.00853484856385588,0.00573318826723866,0,0,0,0.00999999999976353,0.00999999999976353,0,0,0,0.00999999999976353,0.0551772349828028,0.00999999999976353,0.150523875079021,0,0.0603004436819106,0,0.524945855566598,0,35.3888081087655,1,1,0,0,0,0.00999999999976353,0.0199341195195424,0.00999999999976353,0.140599450264166,0,0.060300443670496,0,0.250532712905034,0,1.26293152961905,1,1,0,0,0
RC00138,h2o[c] + pppi[c]  -> h[c] + pi[c] + ppi[c] ,0.00853484856385588,0.00573318826723866,0,0,0,0.00999999999976353,0.00999999999976353,0,0,0,0.00999999999976353,0.0551772349828028,0.00999999999976353,0.150523875079021,0,0.0603004436819106,0,0.524945855566598,0,35.3888081087655,1,1,0,0,0,0.00999999999976353,0.0199341195195424,0.00999999999976353,0.140599450264166,0,0.060300443670496,0,0.250532712905034,0,1.26293152961905,1,1,0,0,0
RM00138,h2o[m] + pppi[m]  -> h[m] + pi[m] + ppi[m] ,0,0,0.000404698286547071,0.000424535401639358,0,0,0,0.000463439912891772,0.000463439912891772,0,0,0.00110462531132825,0,0.00245373410243993,0.000463439912891772,0.00117298167401976,0.000463439912891772,0.00175900848069802,0,0.060316402089427,0,0,1,1,0,0,0.00043162377448977,0,0.00174593748391254,0.000463439912891772,0.00117001664908397,0.000463439912891772,0.00130845885069415,0,0.00200896904399652,0,0,1,1,0
RC01896,nad[c] + xylt[c]  <=> h[c] + nadh[c] + xylu-D[c] ,0,0,0,0,0,0,0,0,0,0,0,0.0195012666210879,0,0.0651598339982387,0,0.00543586722995656,0,0.0090425462297805,0,233.835382405377,0,0,0,0,0,0,0.0043176846793927,0,0.065159833996852,0,0.00543586722928202,0,0.00903772787308022,0,5.40882756956069,0,0,0,0,0
RC01903,nad[c] + abt[c]  <=> h[c] + nadh[c] + xylu-L[c] ,0,0,0,0,0,0,0,0,0,0,-0.0402902492703356,0.00684888346155882,-0.138698576810299,0.0250675261261978,-0.0182850020998599,0.0159961393484222,-0.0272200079715767,0.0242677168113429,-55.2509792682509,0.832638222234095,0,0,0,0,0,-0.0091211705986769,0.00150018406449977,-0.138698576808189,0.0238490104812767,-0.0182850020985659,0.0159582945525408,-0.0272105196061898,0.0180086625771323,-1.88451428973519,0.0276897641955429,0,0,0,0,0
RC01905,h[c] + 3dhguln[c]  -> co2[c] + xylu-L[c] ,0,0,0,0,0,0,0,0,0,0,0,0.0402902492697604,0,0.138698576810712,0,0.0101170790896913,0,0.0177972327064749,0,233.569590542426,0,0,0,0,0,0,0.00912117059894069,0,0.138698576809104,0,0.0101170790883695,0,0.0177876923296469,0,5.39631745751222,0,0,0,0,0
RC01481,h[c] + nadph[c] + glcur[c]  <=> nadp[c] + guln[c] ,0,0,0,0,0,0,0,0,0,0,0,0.0402902492697604,0,0.138698576810712,0,0.0101170790896913,0,0.0177972327064749,0,233.569590542426,0,0,0,0,0,0,0.00912117059894069,0,0.138698576809104,0,0.0101170790883695,0,0.0177876923296469,0,5.39631745751222,0,0,0,0,0
RC03393,h2o[c] + mi14p[c]  -> pi[c] + mi4p-D[c] ,0,0,0,0,0,0,0,0,0,0,0,0.0334860765969825,0,0.118647453455081,0,0.499235496448182,0,7.26674040779467,0,244.695983203436,0,0,0,0,0,0,0.00735327274401776,0,0.11864745345333,0,0.492583673130915,0,1.24489585526103,0,7.09567948772614,0,0,0,0,0
RC03332,h2o[c] + pail[c]  -> h[c] + dag_pl[c] + mi1p-D[c] ,0,0,0,0,0,0,0,0,0,0,0,0.0364138104753332,0,0.126973590539709,0,0.701192567758832,0,12.1112340130048,0,407.826638672393,0,0,0,0,0,0,0.00799664798331391,0,0.126973590537805,0,0.698392871086432,0,2.03091332436373,0,11.4553790017949,0,0,0,0,0
RCC0159,lys-L[c] + pepX[c]  -> h2o[c] + peplys[c] ,0,0,0,0,0,0,0,0,0,0,0,0.00753082431095711,0,0.0321666429366037,0,0.0217158548743391,0,0.145647946709394,0,5.23240266406845,0,0,0,0,0,0,0.00165290990900087,0,0.0321666429362518,0,0.0217158548715707,0,0.066020159638161,0,0.171490015203554,0,0,0,0,0
RC06982,fald[c] + gthrd[c]  <=> hmgth[c] ,0,0,0.00873248667819384,0.00916052739157898,0,0,0,0.01,0.0100000000000058,0,-0.0355261750986336,0.0288307194678201,-0.105186421596947,0.0895065551134854,-0.375255916401516,0.163317207537374,-3.45035257514146,2.36801267297594,-325.553350733627,154.410719153366,0,0,0,0,0,-0.00781224549607096,0.011376176904074,-0.105186421595709,0.0895065551124604,-0.375255916349065,0.163317207519425,-1.65707304290105,0.695470708772988,-9.02114477855662,4.6305502437308,0,0,0,0,0
RC01681,2 h[c] + o2[c] + 2 hyptaur[c]  -> 2 taur[c] ,0,0,0,0,0,0,0,0,0,0,0,0.0105379825996454,0,0.0404329310656361,0,0.00536180055780489,0,0.0090491180440653,0,6.87791153549428,0,0,0,0,0,0,0.00231325961552745,0,0.040432931064615,0,0.00536180055710553,0,0.00904426987556885,0,0.223818283532502,0,0,0,0,0
RCC0162,nad[c] + cys-L[c] + mercplac[c]  -> h[c] + nadh[c] + mercplaccys[c] ,-0,-0,-0,-0,0,-0,-0,-0,-0,0,0,0.0130620090316508,0,0.0504355028622811,0,0.0654024053372452,0,0.192406189060794,0,6.87791153549427,0,0,0,0,0,0,0.00286733907491201,0,0.0504355028610591,0,0.0654024053343042,0,0.131426053295555,0,0.22543217045068,0,0,0,0,0
RC03552,accoa[c] + Nlys[c]  <=> h[c] + coa[c] + Naclys[c] ,-0.176244420140448,-0.173204510626466,-0.765118450282561,-0.163090001698786,-0.178035978971993,-0.206499762494505,-0.302108534638777,-0.876174769545497,-0.178035602894224,-0.216099021465993,-0.343020512090359,-0.00999999999999091,-0.693764658989369,0.092359189557872,-4.39261163844148,0.0128590004259511,-1000,3.98956696778169,-1000,135.683599316278,1,0,0,0,0,-0.25562093542541,-0.147293049474322,-0.647977461547596,0.092359189556869,-3.15950657602764,0.0128590004062489,-12.9674841343826,0.678100446717907,-48.8238461291563,4.12004428844136,1,0,0,0,0
RC10633,h2o[c] + nad[c] + Naclys[c]  <=> Nlys[c] + ncam[c] + ac_adprib[c] ,-0.176244420140448,-0.173204510626466,-0.765118450282561,-0.163090001698786,-0.178035978971993,-0.206499762494505,-0.302108534638777,-0.876174769545497,-0.178035602894224,-0.216099021465993,-0.343020511956122,-0.00992100960582066,-0.69376465898869,0.092359189557417,-4.39261163839425,0.0128590004324674,-1000,3.98956696778452,-1000,135.683599316279,1,0,0,0,0,-0.255620935424366,-0.147293049472031,-0.647977461547656,0.0923591895554484,-3.15950657600053,0.0128590004011659,-12.9674841343885,0.678100446717747,-48.8238461291563,4.11507700209995,1,0,0,0,0
RCC0163,h2o[c] + ac_adprib[c]  <=> h[c] + ac[c] + adprib[c] ,-0.176244420140448,-0.173204510626466,-0.765118450282561,-0.163090001698786,-0.178035978971993,-0.206499762494505,-0.302108534638777,-0.876174769545497,-0.178035602894224,-0.216099021465993,-0.343020511956122,-0.00992100960582066,-0.69376465898869,0.092359189557417,-4.39261163839425,0.0128590004324674,-1000,3.98956696778452,-1000,135.683599316279,1,0,0,0,0,-0.255620935424366,-0.147293049472031,-0.647977461547656,0.0923591895554484,-3.15950657600053,0.0128590004011659,-12.9674841343885,0.678100446717747,-48.8238461291563,4.11507700209995,1,0,0,0,0
RC03219,akg[c] + o2[c] + pcollgpro[c]  -> co2[c] + succ[c] + pcollg4hpro[c] ,0.0333315496332,0.0333315496332,0.0176589631282619,0.0335380235326501,0,0.0390534751531118,0.058137894795605,0.0202221472291033,0.0366114548857746,0,0.0184743641228291,0.0447280038879878,0.0184743641228291,0.088780603214169,0.00216236999999189,0.0416742615348328,0.00216236999998574,0.0543963410288412,0,2.09804189445797,1,1,1,1,0,0.0184743641228291,0.0423052359836536,0.0184743641228291,0.0628016619636713,0.00216236999999803,0.0416741193932653,0.00216236999999189,0.0466701731370192,0,0.071112179225357,1,1,1,1,0
RCC0170,0.324 atp[c] + 2.324 h2o[c] + 2 gtp[c] + 0.022921 tyrtrna[c] + 0.017249 mettrna[c] + 0.051072 sertrna[c] + 0.049284 asptrna[c] + 0.195952 glytrna[c] + 0.167533 protrna[c] + 0.027047 cystrna[c] + 0.049537 glutrna[c] + 0.046288 glntrna[c] + 0.033015 asntrna[c] + 0.048116 argtrna[c] + 0.004785 trptrna[c] + 0.017276 phetrna[c] + 0.014203 histrna[c] + 0.042924 thrtrna[c] + 0.033232 leutrna[c] + 0.027694 iletrna[c] + 0.036365 lystrna[c] + 0.072072 alatrna[c] + 0.043435 valtrna[c]  -> 0.324 adp[c] + 3.324 h[c] + 2.324 pi[c] + 2 gdp[c] + 0.006239 pcollglys[c] + 0.022921 trnatyr[c] + 0.017249 trnamet[c] + 0.051072 trnaser[c] + 0.049284 trnaasp[c] + 0.195952 trnagly[c] + 0.167533 trnapro[c] + 0.027047 trnacys[c] + 0.049537 trnaglu[c] + 0.046288 trnagln[c] + 0.033015 trnaasn[c] + 0.048116 trnaarg[c] + 0.004785 trnatrp[c] + 0.017276 trnaphe[c] + 0.014203 trnahis[c] + 0.042924 trnathr[c] + 0.033232 trnaleu[c] + 0.027694 trnaile[c] + 0.036365 trnalys[c] + 0.072072 trnaala[c] + 0.043435 trnaval[c] + 0.072079 pcollgpro[c] + 0.921682 pcollg_rest[c] ,0.4624308,0.4624308,0.244994563302237,0.465295350000001,0,0.54181488579353,0.806585757233105,0.280555324423249,0.507935111277551,0,0.256307164678049,0.620541404403605,0.256307164678049,1.23171247123537,0.0299999999998875,0.578174801742778,0.0299999999998022,0.754676688478491,0,29.1075333239636,1,1,1,1,0,0.256307164678049,0.586928730749064,0.256307164678049,0.871289307061648,0.0299999999999727,0.578172829718282,0.0299999999998875,0.647486412644726,0,0.98658665110999,1,1,1,1,0
